Date,Notes,Zip_76574,Zip_78605,Zip_78610,Zip_78612,Zip_78613,Zip_78615,Zip_78616,Zip_78617,Zip_78620,Zip_78621,Zip_78626,Zip_78628,Zip_78634,Zip_78640,Zip_78641,Zip_78642,Zip_78644,Zip_78645,Zip_78652,Zip_78653,Zip_78654,Zip_78660,Zip_78663,Zip_78664,Zip_78665,Zip_78669,Zip_78681,Zip_78701,Zip_78702,Zip_78703,Zip_78704,Zip_78705,Zip_78712,Zip_78717,Zip_78719,Zip_78721,Zip_78722,Zip_78723,Zip_78724,Zip_78725,Zip_78726,Zip_78727,Zip_78728,Zip_78729,Zip_78730,Zip_78731,Zip_78732,Zip_78733,Zip_78734,Zip_78735,Zip_78736,Zip_78737,Zip_78738,Zip_78739,Zip_78741,Zip_78742,Zip_78744,Zip_78745,Zip_78746,Zip_78747,Zip_78748,Zip_78749,Zip_78750,Zip_78751,Zip_78752,Zip_78753,Zip_78754,Zip_78756,Zip_78757,Zip_78758,Zip_78759,FID
2020/10/08 22:00:00+00,,1,0,75,23,79,13,5,1024,8,205,1,1,6,11,75,0,3,123,114,910,3,2321,0,72,7,91,32,287,705,330,990,791,10,84,76,364,182,834,1249,533,167,374,466,147,69,304,156,108,309,326,141,90,242,145,1903,44,2221,1276,392,677,1091,422,298,203,667,2020,806,100,369,1672,513,247
2020/10/09 22:00:00+00,,1,0,75,23,79,13,5,1025,8,207,1,1,6,11,75,0,3,123,114,912,3,2337,0,72,7,91,32,288,707,332,993,792,10,84,76,364,182,840,1250,533,168,377,467,147,70,304,157,108,310,327,142,90,243,145,1907,44,2224,1278,396,678,1092,425,299,204,667,2025,808,100,372,1679,513,248
2020/10/10 22:00:00+00,,1,0,75,23,79,13,5,1027,8,207,1,1,6,10,75,0,3,123,114,913,3,2349,0,72,7,91,32,290,707,332,994,795,10,84,76,364,182,842,1250,533,168,377,467,146,70,305,157,108,310,327,142,90,243,145,1908,44,2225,1278,397,678,1095,425,300,204,667,2025,808,100,374,1679,516,249
2020/10/11 22:00:00+00,,1,0,75,23,79,13,5,1030,8,208,1,1,6,10,75,0,3,123,114,913,3,2356,0,73,7,91,32,292,709,334,994,796,11,84,76,364,182,842,1252,533,169,379,467,147,70,307,159,108,311,330,142,91,245,145,1912,44,2227,1281,400,678,1097,427,302,204,669,2025,809,102,375,1682,518,250
2021/03/11 21:59:59+00,,2,0,138,41,145,21,11,2527,21,304,6,3,47,16,164,0,5,548,429,2532,30,7769,1,132,14,356,86,747,1857,968,2761,1961,51,170,211,891,399,1865,2587,1095,604,1229,1391,337,304,950,724,303,944,1046,361,159,1151,594,3917,88,4764,3386,1178,1657,3003,1410,860,657,1327,4094,2028,332,1031,3539,1538,251
2021/03/12 21:59:59+00,,2,0,138,41,145,22,11,2530,21,304,6,3,47,16,165,0,5,549,430,2532,30,7780,1,132,14,357,86,749,1862,970,2765,1961,51,170,211,893,400,1866,2588,1096,605,1230,1393,337,305,952,726,304,946,1046,364,159,1152,594,3920,88,4769,3391,1181,1661,3006,1410,862,659,1327,4099,2031,333,1032,3544,1541,252
2021/03/13 21:59:59+00,,2,0,138,41,145,22,11,2531,22,304,6,3,47,16,165,0,5,549,430,2532,30,7789,1,132,14,360,86,750,1864,971,2774,1961,51,170,211,894,401,1866,2590,1096,608,1230,1394,338,305,953,726,304,948,1049,364,159,1153,594,3921,88,4773,3397,1185,1664,3011,1413,862,661,1330,4100,2032,333,1034,3546,1542,253
2021/03/14 21:59:59+00,,2,0,138,41,145,23,11,2532,22,304,6,3,47,16,165,0,5,550,430,2533,30,7796,1,133,14,360,86,750,1867,973,2778,1962,51,170,211,895,400,1868,2594,1096,610,1232,1397,338,306,955,727,304,949,1050,364,159,1154,594,3926,88,4776,3399,1187,1665,3015,1416,863,661,1332,4101,2033,333,1036,3547,1543,254
2021/03/15 21:59:59+00,,3,0,139,41,149,23,11,2531,21,304,6,3,47,16,165,0,5,552,431,2536,30,7809,1,133,14,363,86,752,1871,974,2789,1974,51,174,216,895,401,1871,2596,1100,610,1236,1401,339,308,957,731,305,954,1056,365,159,1158,595,3935,88,4782,3400,1190,1669,3026,1419,865,664,1332,4107,2034,336,1037,3558,1552,255
2021/03/16 21:59:59+00,,3,0,139,41,149,23,11,2532,22,307,6,4,47,16,165,0,5,553,432,2538,30,7816,1,133,14,365,86,754,1872,975,2791,1980,51,170,216,896,401,1872,2598,1101,610,1238,1403,339,308,959,732,305,954,1062,366,160,1161,595,3941,88,4782,3413,1190,1673,3036,1421,866,665,1334,4111,2037,336,1038,3562,1552,256
2021/03/17 21:59:59+00,,3,0,139,41,149,23,11,2536,22,310,6,4,46,16,165,0,5,553,432,2537,30,7821,1,133,14,365,86,755,1872,976,2796,1979,54,170,211,898,401,1873,2602,1099,610,1239,1408,337,308,962,732,304,954,1060,368,160,1163,596,3941,88,4783,3421,1193,1675,3043,1419,864,666,1342,4112,2041,337,1030,3566,1552,257
2021/03/18 21:59:59+00,,3,0,139,41,149,23,11,2532,22,307,6,4,47,16,165,0,5,553,432,2540,30,7827,1,133,14,365,86,755,1873,979,2800,1981,51,170,216,897,401,1878,2607,1100,610,1241,1409,337,308,964,733,305,954,1065,369,160,1163,597,3943,88,4789,3420,1193,1678,3047,1421,864,668,1338,4117,2042,339,1039,3574,1554,258
2021/03/19 21:59:59+00,,3,0,139,41,149,23,11,2533,22,307,6,4,47,16,165,0,5,554,434,2541,30,7835,1,133,14,365,86,758,1875,979,2805,1983,51,170,216,898,402,1879,2610,1101,611,1244,1411,338,308,966,734,306,954,1068,369,160,1164,597,3946,88,4790,3421,1193,1681,3055,1421,866,669,1340,4121,2048,342,1040,3579,1558,259
2021/03/20 21:59:59+00,,3,0,139,41,149,23,11,2536,21,307,6,4,47,16,165,0,5,555,434,2541,30,7847,1,133,14,365,87,758,1877,980,2810,1988,51,170,216,899,404,1879,2613,1101,611,1248,1414,336,309,969,734,306,955,1069,369,160,1165,598,3953,88,4792,3425,1195,1682,3058,1421,868,670,1340,4124,2055,343,1043,3588,1559,260
2021/03/21 21:59:59+00,,3,0,139,41,149,24,11,2551,21,313,6,4,46,16,168,0,5,556,433,2537,30,7873,1,133,15,365,87,759,1883,984,2823,1990,54,170,211,903,406,1882,2616,1107,612,1249,1416,338,309,974,735,305,956,1072,370,160,1168,598,3961,88,4806,3435,1201,1688,3067,1422,869,671,1351,4133,2061,343,1041,3592,1561,261
2021/03/22 21:59:59+00,,3,0,139,41,149,24,11,2551,21,313,6,4,46,16,168,0,5,556,433,2537,30,7873,1,133,15,365,87,759,1883,984,2823,1990,54,170,211,903,406,1882,2616,1107,612,1249,1416,338,309,974,735,305,956,1072,370,160,1168,598,3961,88,4806,3435,1201,1688,3067,1422,869,671,1351,4133,2061,343,1041,3592,1561,262
2021/03/23 21:59:59+00,,3,0,139,41,149,24,11,2546,21,310,6,4,46,16,168,0,5,556,435,2540,30,7879,1,133,15,365,87,759,1886,984,2826,1991,51,170,216,900,406,1885,2619,1108,612,1250,1417,337,310,975,738,307,956,1075,370,160,1170,598,3964,88,4811,3436,1202,1687,3069,1425,872,675,1343,4138,2062,343,1048,3591,1565,263
2021/03/24 21:59:59+00,,3,0,139,41,149,24,11,2549,22,310,7,4,46,16,168,0,5,558,435,2542,30,7887,1,133,15,368,87,759,1891,986,2831,1994,51,170,216,901,407,1886,2621,1108,613,1253,1417,339,311,976,740,307,964,1078,373,160,1173,602,3968,88,4818,3443,1206,1690,3074,1426,872,676,1348,4141,2064,344,1050,3595,1568,264
2020/12/01 22:00:00+00,,0,0,84,25,105,14,5,1197,12,231,2,1,13,14,90,0,3,183,163,1163,8,3257,0,92,9,135,38,397,952,508,1436,1124,20,100,84,453,229,1041,1458,622,250,536,634,191,123,434,269,149,431,444,178,115,412,209,2259,51,2608,1660,550,842,1443,598,404,350,799,2357,989,159,506,1984,711,265
2021/03/25 21:59:59+00,,3,0,139,41,149,24,11,2550,22,310,7,4,46,16,168,0,5,560,435,2544,30,7892,1,133,15,369,88,761,1893,988,2837,1996,51,170,216,902,407,1887,2624,1112,616,1256,1420,339,313,976,743,308,965,1079,373,160,1176,603,3973,87,4824,3444,1210,1693,3080,1434,874,676,1349,4145,2062,346,1051,3603,1571,266
2021/03/26 21:59:59+00,,3,0,140,41,149,24,11,2551,21,311,7,4,46,16,168,0,5,560,435,2547,30,7891,1,133,15,369,88,761,1896,991,2839,1997,51,170,216,903,408,1887,2626,1112,616,1257,1421,338,313,977,744,308,966,1079,374,160,1176,604,3978,87,4826,3445,1210,1698,3081,1436,874,677,1349,4149,2066,346,1052,3606,1574,267
2021/03/27 21:59:59+00,,3,0,140,41,149,24,11,2552,21,311,7,4,46,16,168,0,5,562,436,2547,30,7902,1,133,15,377,88,767,1897,993,2846,2004,51,170,216,904,409,1888,2628,1112,618,1259,1425,338,313,983,750,309,970,1086,374,160,1184,604,3992,87,4833,3458,1217,1702,3090,1437,875,680,1351,4153,2068,347,1053,3611,1575,268
2021/03/28 21:59:59+00,,3,0,140,41,149,24,11,2558,22,314,7,4,47,16,168,0,5,562,438,2546,30,7913,1,133,15,379,88,769,1900,993,2849,2014,54,170,211,906,410,1887,2629,1113,618,1261,1428,340,313,986,750,308,971,1086,374,160,1186,605,3998,87,4834,3462,1220,1702,3094,1436,875,679,1361,4154,2071,347,1047,3612,1577,269
2021/03/29 21:59:59+00,,3,0,140,41,149,24,11,2554,21,312,7,4,46,16,168,0,5,562,439,2551,30,7925,1,133,15,379,88,769,1902,994,2854,2014,51,170,217,905,410,1892,2631,1114,620,1262,1428,338,314,988,755,310,971,1086,375,160,1187,605,4001,87,4839,3463,1223,1702,3096,1438,875,682,1355,4159,2072,347,1056,3617,1579,270
2021/03/30 21:59:59+00,,3,0,141,41,149,24,11,2555,21,312,7,4,48,16,168,0,5,562,440,2550,30,7930,1,133,15,379,88,771,1903,997,2857,2020,52,170,217,907,410,1894,2630,1115,621,1265,1432,340,313,988,756,310,972,1087,376,160,1187,605,4006,87,4842,3468,1224,1704,3102,1438,875,682,1355,4166,2075,348,1057,3618,1582,271
2021/03/31 21:59:59+00,,3,0,141,41,149,24,11,2556,23,314,7,4,48,16,169,0,5,563,441,2553,30,7939,1,133,15,379,88,773,1908,999,2863,2026,52,170,217,909,410,1896,2632,1116,623,1267,1436,343,314,990,756,311,974,1089,377,160,1190,605,4009,87,4845,3476,1225,1709,3114,1440,878,684,1357,4173,2078,349,1060,3619,1590,272
2021/04/01 21:59:59+00,,3,0,143,41,150,24,11,2562,22,317,7,4,48,16,169,0,5,564,442,2555,30,7945,1,134,16,381,88,774,1911,1001,2869,2029,55,170,212,912,411,1895,2638,1118,625,1270,1437,341,314,994,757,310,976,1086,377,160,1190,605,4016,87,4850,3485,1230,1710,3116,1440,879,685,1365,4175,2081,351,1053,3622,1593,273
2021/04/02 21:59:59+00,,3,0,144,42,150,24,11,2564,22,318,7,4,48,16,170,0,5,565,442,2554,30,7949,1,134,17,382,88,775,1912,999,2872,2031,56,170,212,913,411,1898,2639,1121,627,1270,1439,342,315,997,758,310,978,1088,381,160,1191,607,4020,87,4851,3488,1232,1716,3117,1442,879,687,1366,4182,2081,352,1054,3627,1600,274
2021/04/03 21:59:59+00,,3,0,144,42,151,24,11,2561,23,315,7,4,48,16,170,0,5,566,443,2556,30,7956,1,134,17,384,88,775,1913,1001,2874,2036,53,170,217,911,412,1902,2643,1121,628,1271,1438,345,315,998,759,311,978,1094,381,160,1192,607,4023,87,4857,3486,1233,1719,3117,1446,880,689,1360,4186,2080,354,1062,3630,1603,275
2021/04/04 21:59:59+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276
2021/04/05 21:59:59+00,,4,0,145,42,151,24,11,2567,21,319,7,4,48,16,170,0,5,568,445,2561,30,7966,1,134,17,385,88,783,1914,1005,2880,2039,56,170,212,915,413,1906,2648,1122,629,1272,1440,345,316,1002,759,310,980,1091,382,160,1199,609,4026,87,4864,3493,1238,1720,3128,1444,881,691,1370,4193,2083,354,1060,3642,1604,277
2021/04/06 21:59:59+00,,4,0,145,42,152,24,11,2567,22,317,7,4,48,16,170,0,5,569,447,2569,30,7973,1,134,18,386,89,784,1919,1009,2883,2050,53,170,217,916,413,1909,2650,1126,632,1276,1441,345,316,1004,760,311,981,1103,382,160,1207,609,4029,87,4870,3492,1238,1722,3128,1453,881,694,1364,4202,2088,354,1069,3649,1609,278
2021/04/07 21:59:59+00,,4,0,145,42,152,24,11,2569,22,317,7,4,48,16,170,0,5,569,447,2570,30,7981,1,134,18,387,89,786,1921,1016,2891,2067,53,170,217,919,413,1911,2654,1128,633,1283,1444,346,316,1008,761,311,983,1103,382,160,1208,613,4035,87,4875,3497,1239,1724,3134,1454,885,694,1365,4206,2089,354,1070,3647,1611,279
2021/04/08 21:59:59+00,,4,0,145,42,152,24,11,2578,21,321,7,4,49,16,171,0,5,570,447,2571,30,7989,1,134,18,388,90,786,1924,1018,2892,2067,56,170,212,924,413,1913,2659,1129,634,1286,1446,346,316,1011,762,310,983,1101,383,160,1210,613,4041,87,4878,3507,1242,1726,3139,1454,885,695,1378,4209,2093,355,1065,3653,1611,280
2021/04/09 21:59:59+00,,4,0,146,42,152,24,11,2580,21,322,7,4,49,16,171,0,5,572,447,2572,30,7997,1,134,18,389,90,787,1926,1021,2897,2070,56,170,212,923,414,1914,2659,1130,638,1286,1448,344,317,1013,767,310,985,1105,384,160,1210,613,4045,88,4881,3511,1245,1727,3140,1457,886,695,1377,4214,2096,355,1067,3657,1612,281
2021/04/10 21:59:59+00,,4,0,148,42,153,24,11,2581,21,325,7,4,49,16,172,0,5,572,449,2578,30,8016,1,134,18,389,91,789,1927,1026,2898,2077,57,170,212,923,414,1918,2660,1131,641,1289,1451,347,318,1016,769,311,988,1108,384,160,1210,613,4053,88,4885,3517,1248,1730,3146,1463,886,696,1380,4220,2103,355,1075,3661,1615,282
2021/04/11 21:59:59+00,,4,0,148,42,153,24,11,2582,21,325,7,5,49,16,172,0,5,574,453,2581,30,8037,1,134,18,389,91,790,1928,1035,2902,2080,57,171,212,923,415,1919,2665,1134,643,1292,1457,349,319,1022,771,311,991,1113,385,161,1215,617,4064,88,4893,3529,1249,1733,3153,1466,886,696,1383,4223,2106,356,1081,3665,1619,283
2021/04/12 21:59:59+00,,4,0,147,42,153,24,11,2585,22,325,7,5,49,16,171,0,5,575,453,2581,30,8044,1,134,18,389,92,791,1929,1036,2906,2091,57,171,212,923,416,1921,2666,1135,644,1298,1460,349,319,1023,774,311,991,1115,386,161,1215,617,4067,88,4895,3534,1249,1734,3156,1468,888,698,1384,4229,2109,356,1084,3670,1624,284
2021/04/13 21:59:59+00,,4,0,147,42,153,24,11,2584,21,325,7,5,51,16,171,0,5,575,453,2584,30,8053,1,134,18,389,92,791,1933,1037,2913,2095,57,171,212,924,415,1921,2673,1135,644,1299,1461,349,319,1023,775,311,996,1114,386,161,1220,622,4076,88,4900,3541,1249,1737,3158,1469,889,699,1387,4235,2111,356,1087,3675,1629,285
2021/04/14 21:59:59+00,,4,0,147,42,153,24,11,2585,22,328,7,5,51,16,172,0,5,577,454,2589,30,8070,1,134,18,390,92,792,1938,1040,2918,2098,57,171,214,924,416,1924,2676,1135,644,1302,1461,350,319,1033,780,312,996,1116,386,161,1224,623,4079,88,4909,3546,1252,1743,3166,1473,889,699,1390,4240,2115,358,1092,3682,1633,286
2021/04/15 21:59:59+00,,4,0,146,42,154,24,11,2581,23,326,7,5,52,17,171,0,5,577,455,2595,30,8080,1,134,18,390,92,794,1943,1041,2920,2107,54,172,219,922,416,1927,2679,1135,645,1306,1461,350,320,1037,783,315,997,1122,386,161,1226,622,4088,88,4912,3546,1251,1745,3171,1476,890,701,1382,4245,2118,358,1100,3689,1641,287
2021/04/16 21:59:59+00,,4,0,146,42,154,24,11,2587,22,330,7,5,52,18,171,0,5,577,455,2597,30,8090,1,134,18,390,92,795,1947,1042,2923,2106,57,172,214,924,416,1927,2684,1135,645,1309,1462,350,320,1040,784,314,998,1119,387,162,1226,624,4097,88,4917,3550,1254,1746,3176,1474,890,701,1391,4247,2123,359,1092,3696,1645,288
2021/04/17 21:59:59+00,,4,0,146,42,154,24,11,2583,23,327,7,5,52,19,171,0,5,577,456,2601,30,8108,1,134,18,390,92,796,1952,1046,2930,2111,54,172,219,923,420,1931,2686,1136,646,1310,1465,351,321,1042,785,316,998,1125,387,162,1226,629,4108,88,4923,3552,1257,1749,3174,1481,892,703,1386,4254,2126,359,1102,3701,1651,289
2021/04/18 21:59:59+00,,4,0,146,42,154,24,11,2584,23,327,7,5,52,19,171,0,5,579,456,2602,30,8111,1,134,18,390,92,797,1954,1046,2932,2112,54,172,219,923,421,1931,2687,1136,646,1313,1467,351,321,1042,786,316,999,1126,388,162,1228,631,4112,88,4926,3551,1261,1752,3174,1483,892,703,1389,4256,2129,359,1103,3703,1657,290
2021/04/19 21:59:59+00,,4,0,147,42,154,24,11,2591,22,330,7,5,52,19,171,0,5,581,457,2605,30,8124,1,134,18,390,92,798,1955,1047,2935,2111,57,172,215,925,422,1933,2689,1138,647,1320,1469,351,324,1043,790,316,1001,1123,390,162,1229,630,4120,88,4935,3563,1271,1755,3180,1490,892,704,1400,4260,2131,360,1097,3709,1661,291
2021/04/20 21:59:59+00,,4,0,147,42,154,24,11,2594,22,331,7,5,52,19,171,0,5,581,458,2606,30,8130,1,134,18,390,92,802,1959,1047,2938,2120,57,172,215,925,423,1937,2693,1138,647,1323,1470,351,325,1046,790,316,1001,1123,390,162,1232,633,4131,88,4944,3564,1271,1760,3184,1492,895,704,1407,4266,2136,361,1098,3714,1665,292
2021/04/21 21:59:59+00,,4,0,148,42,153,24,11,2594,23,331,7,5,52,19,172,0,5,581,459,2610,30,8139,1,134,18,391,92,802,1963,1048,2944,2122,57,173,215,925,424,1938,2697,1140,649,1326,1472,352,325,1047,792,316,1001,1128,391,163,1232,637,4134,88,4947,3564,1271,1764,3189,1492,895,704,1409,4266,2136,361,1098,3718,1668,293
2021/04/22 21:59:59+00,,4,0,148,42,154,24,11,2588,23,328,7,5,52,18,172,0,5,581,459,2612,30,8144,1,134,18,391,92,802,1964,1048,2949,2124,54,173,220,923,424,1941,2697,1142,650,1329,1473,352,325,1049,792,317,1001,1132,391,163,1232,639,4135,88,4953,3561,1272,1766,3191,1495,895,706,1402,4269,2136,361,1107,3719,1667,294
2021/04/23 21:59:59+00,,4,0,149,42,154,24,11,2596,22,331,7,5,52,18,172,0,5,583,462,2613,30,8151,1,134,18,391,92,804,1970,1048,2951,2122,57,173,215,927,424,1939,2700,1142,650,1329,1475,353,326,1049,792,316,1001,1128,392,163,1232,642,4137,88,4958,3573,1275,1771,3198,1493,896,706,1412,4270,2139,362,1101,3721,1668,295
2021/04/24 21:59:59+00,,4,0,150,43,154,24,11,2596,23,331,7,5,52,18,172,0,5,584,462,2615,30,8159,1,134,18,391,92,805,1970,1049,2953,2123,57,173,215,927,424,1939,2703,1142,650,1329,1477,353,326,1050,792,317,1002,1130,392,163,1234,642,4141,88,4961,3578,1275,1771,3198,1495,896,708,1414,4273,2139,362,1102,3723,1670,296
2021/04/25 21:59:59+00,,4,0,150,43,154,24,12,2593,23,328,7,5,52,18,172,0,5,584,462,2615,30,8167,1,134,18,391,92,805,1971,1049,2960,2129,56,173,220,928,424,1945,2704,1143,651,1331,1479,353,326,1053,793,318,1002,1134,393,163,1234,643,4146,88,4965,3580,1274,1774,3196,1499,896,709,1406,4276,2139,363,1110,3727,1669,297
2021/04/26 21:59:59+00,,4,0,150,43,154,24,12,2596,23,330,7,5,52,18,172,0,5,585,462,2617,30,8178,1,134,18,391,92,808,1976,1050,2966,2129,56,174,220,928,424,1946,2705,1144,653,1334,1480,353,327,1053,794,318,1002,1134,394,163,1237,643,4149,88,4970,3583,1276,1777,3200,1501,897,709,1407,4284,2144,364,1111,3731,1671,298
2021/04/27 21:59:59+00,,4,0,149,43,154,24,12,2603,22,333,7,5,52,18,172,0,5,586,462,2620,30,8191,1,135,18,391,92,810,1977,1053,2978,2129,60,174,215,930,424,1945,2706,1144,655,1339,1493,353,327,1057,801,317,1006,1133,394,163,1242,643,4159,88,4981,3592,1279,1782,3208,1502,899,708,1417,4291,2146,364,1103,3737,1673,299
2021/04/28 21:59:59+00,,4,0,149,43,154,24,12,2605,22,333,7,5,52,18,172,0,5,586,463,2624,30,8204,1,136,18,391,92,811,1980,1054,2983,2130,60,174,216,930,424,1947,2710,1145,656,1342,1495,354,327,1058,801,317,1007,1134,395,163,1243,644,4163,88,4985,3598,1279,1787,3212,1503,899,711,1417,4296,2147,364,1106,3737,1676,300
2021/04/29 21:59:59+00,,4,0,149,43,154,24,12,2608,22,334,7,5,52,18,172,0,5,587,463,2627,30,8211,1,136,18,392,92,813,1982,1054,2991,2130,60,174,216,932,424,1950,2712,1147,657,1348,1499,356,328,1059,804,319,1010,1134,395,164,1245,644,4169,88,4994,3600,1279,1793,3219,1504,900,713,1418,4298,2149,365,1106,3743,1677,301
2020/12/02 22:00:00+00,,0,0,84,25,106,14,5,1204,12,231,2,1,13,14,90,0,3,186,166,1167,8,3298,0,92,9,141,37,400,958,513,1450,1125,20,102,84,459,230,1050,1460,625,253,543,638,192,124,437,272,153,435,453,180,117,415,216,2271,51,2619,1675,559,851,1454,608,407,351,801,2364,991,159,510,1989,717,302
2020/12/03 22:00:00+00,,0,0,84,25,107,14,5,1208,13,232,2,1,13,14,90,0,3,186,166,1177,8,3329,0,92,10,142,38,406,964,514,1458,1129,20,103,84,464,231,1056,1466,626,256,548,646,194,126,437,275,153,437,454,182,119,416,219,2274,51,2631,1683,562,855,1458,617,412,354,804,2372,1001,159,516,2005,718,303
2020/12/04 22:00:00+00,,0,0,84,25,107,14,5,1215,13,232,2,1,14,14,91,0,3,187,169,1184,8,3366,0,92,10,143,38,409,972,517,1472,1140,20,103,84,472,231,1062,1472,631,261,550,650,198,127,441,280,153,438,455,184,119,430,219,2297,51,2648,1692,568,857,1470,623,414,356,812,2385,1009,161,517,2014,724,304
2020/12/05 22:00:00+00,,0,0,87,25,109,18,6,1220,10,229,2,2,14,14,92,0,2,189,165,1188,7,3362,0,88,10,147,49,401,982,510,1473,1143,19,104,82,475,231,1061,1451,606,267,542,624,210,131,445,286,154,439,455,182,119,431,225,2305,50,2621,1699,569,866,1475,619,428,358,816,2395,1019,162,521,2026,739,305
2020/12/06 22:00:00+00,,0,0,84,25,110,14,5,1233,13,232,2,1,14,14,92,0,3,194,178,1210,8,3429,0,92,10,149,39,417,992,529,1491,1154,21,105,85,478,233,1079,1493,640,272,558,656,201,134,448,291,157,445,466,187,119,441,225,2336,52,2675,1711,581,873,1484,635,437,364,818,2405,1030,165,528,2034,746,306
2020/12/07 22:00:00+00,,0,0,84,25,111,14,5,1242,13,234,2,1,14,14,92,0,3,201,179,1223,8,3448,0,93,10,150,40,417,1002,530,1501,1160,21,105,87,486,234,1081,1506,647,275,560,659,201,134,452,291,160,449,467,190,120,443,228,2345,52,2684,1726,589,878,1496,639,445,370,823,2416,1035,170,532,2045,753,307
2020/12/08 22:00:00+00,,0,0,84,25,111,14,5,1252,14,235,2,1,14,14,94,0,3,203,180,1235,9,3476,0,95,10,152,40,423,1012,543,1514,1169,21,105,87,489,235,1090,1517,658,278,567,659,204,136,458,298,163,452,472,192,122,447,230,2355,53,2702,1749,594,883,1516,654,448,375,828,2425,1046,170,541,2052,764,308
2020/12/09 22:00:00+00,,0,0,84,26,111,14,5,1256,14,236,2,1,14,14,96,0,4,205,184,1246,10,3502,0,95,10,154,41,426,1018,548,1519,1178,21,105,87,493,236,1098,1524,663,279,574,661,205,137,461,303,164,455,484,193,123,455,234,2362,53,2710,1755,602,882,1531,659,449,377,830,2435,1052,171,546,2057,771,309
2020/12/10 22:00:00+00,,1,0,84,26,113,14,5,1271,14,237,2,1,14,12,100,0,3,209,188,1261,11,3540,0,96,10,154,43,430,1026,557,1547,1181,21,107,89,497,236,1110,1535,667,284,579,669,208,137,470,307,166,469,491,196,124,468,238,2385,53,2737,1772,611,887,1553,668,453,381,833,2453,1063,174,551,2069,777,310
2020/12/11 22:00:00+00,,1,0,84,26,113,14,5,1279,14,237,2,1,14,12,100,0,3,210,192,1275,12,3591,0,96,11,156,43,435,1037,561,1568,1191,21,107,89,501,237,1117,1547,677,288,589,684,210,138,473,314,166,474,505,196,124,482,241,2400,54,2758,1780,619,890,1567,677,458,385,836,2465,1071,174,555,2083,781,311
2020/12/12 22:00:00+00,,1,0,85,26,114,14,5,1288,14,238,2,1,14,13,101,0,4,214,192,1286,13,3620,0,97,11,156,44,437,1039,565,1580,1192,21,107,91,502,237,1122,1552,679,290,592,687,213,139,476,321,168,480,511,197,124,488,241,2405,54,2768,1796,623,890,1575,682,464,385,839,2474,1076,175,559,2089,788,312
2020/12/13 22:00:00+00,,1,0,85,26,116,14,5,1304,15,238,2,1,14,13,101,0,4,218,197,1294,13,3645,0,97,11,159,44,444,1053,568,1597,1199,22,107,91,504,239,1129,1563,681,297,600,691,213,140,478,325,168,482,515,199,124,497,243,2423,54,2780,1809,629,895,1582,691,468,386,843,2486,1083,178,566,2099,789,313
2020/12/14 22:00:00+00,,1,0,85,26,116,14,5,1316,15,240,2,1,14,13,104,0,4,222,204,1302,13,3708,0,97,11,160,44,447,1065,574,1619,1205,22,107,93,509,241,1140,1575,686,298,604,698,214,143,481,328,170,488,521,200,126,509,247,2443,54,2792,1822,641,901,1611,695,472,389,850,2495,1094,182,570,2117,800,314
2020/12/15 22:00:00+00,,1,0,85,26,116,14,5,1336,15,241,2,1,14,13,105,0,4,238,209,1317,13,3765,0,97,11,165,43,450,1077,583,1645,1213,22,108,95,514,248,1153,1590,690,304,612,713,219,144,492,335,172,501,531,206,127,529,249,2469,54,2825,1846,654,914,1640,713,482,395,852,2526,1111,189,577,2139,812,315
2020/12/16 22:00:00+00,,1,0,85,26,117,15,5,1344,16,242,2,1,14,13,107,0,3,250,214,1325,13,3809,0,98,11,170,43,453,1084,588,1665,1217,22,110,96,519,251,1166,1594,693,307,620,724,216,146,495,339,174,504,537,207,128,535,252,2488,55,2844,1867,659,928,1657,716,485,399,856,2539,1116,193,584,2155,818,316
2020/12/17 22:00:00+00,,1,0,85,26,117,15,7,1362,16,244,2,1,15,13,108,0,4,260,218,1341,13,3870,0,99,11,174,43,459,1097,601,1690,1220,23,111,98,522,254,1170,1609,699,311,631,738,219,149,503,341,179,515,553,209,130,560,254,2509,56,2866,1881,666,933,1683,732,493,403,862,2552,1136,196,599,2170,834,317
2020/12/18 22:00:00+00,,1,0,85,26,119,15,7,1371,17,244,2,1,16,13,110,0,4,264,222,1349,13,3923,0,100,11,177,44,463,1102,608,1702,1223,23,114,100,525,255,1177,1619,707,312,637,745,226,154,514,346,180,526,561,209,132,567,258,2523,56,2881,1905,673,941,1723,741,502,409,874,2557,1145,198,605,2180,841,318
2020/12/19 22:00:00+00,,1,0,85,26,119,15,7,1380,17,244,2,1,16,13,110,0,4,265,226,1354,13,3942,0,102,11,179,45,470,1106,613,1719,1226,23,114,101,526,257,1184,1624,708,313,642,747,228,156,519,350,183,531,572,213,132,577,262,2532,56,2903,1919,676,946,1732,745,501,412,874,2568,1152,201,609,2191,853,319
2020/12/20 22:00:00+00,,1,0,85,26,120,15,7,1389,17,244,2,1,18,13,110,0,4,270,227,1370,13,4009,0,102,11,181,46,474,1115,618,1739,1233,23,114,101,533,258,1192,1629,710,318,649,762,230,156,527,359,183,534,581,214,131,591,265,2542,56,2920,1941,681,952,1749,760,506,413,883,2582,1161,203,614,2213,863,320
